mapped,count,label,latitude,longitude,top_authors
iit ism dhanbad,1,IIT (ISM) Dhanbad,23.8148779,86.4425786,Ashok Das
iit hyderabad,1,IIT Hyderabad,17.589982833333334,78.1218824,Pallavi Dandekar
iff,1,IFF,-29.6934704,-53.7929766,Jin Zhao
ials consulting,1,ials consulting,,,Irene Legiec
human-centered sensing laboratory  eth zurich,1,human-centered sensing laboratory  eth zurich,,,Andreas Güntner
hovione farmaciência sa,1,hovione farmaciência sa,,,Rodrigo Neto
école normale superieure de lyon,1,École Normale Superieure de Lyon,45.7297811,4.8265819,Sarit Dutta
zhejiang huakang pharmaceutical co   ltd,1,zhejiang huakang pharmaceutical co   ltd,,,Mian LI
kaneka corporation,1,kaneka corporation,,,Yasuhiro Sumi
yusuf hamied department of chemistry  university of cambridge,1,yusuf hamied department of chemistry  university of cambridge,,,Jiyizhe Zhang
hovione farmaciencia s a,1,hovione farmaciencia s a,,,Patricia Cruz
hoseo university,1,Hoseo University,36.7352819,127.0757053,InSoung Chang
honeywell uop,1,honeywell uop,,,Rajasi Shukre
hkust,1,hkust,,,Yoonseob Kim
hitachi energy germany ag,1,hitachi energy germany ag,,,Iiro Harjunkoski
hiroshima university at japan,1,hiroshima university at japan,,,Yukihiko Matsumura
higher collages of technology,1,higher collages of technology,,,Abdelsalam Efhaima
hiden isochema,1,hiden isochema,,,Darren Broom
zhejiang gongshang university,1,Zhejiang Gongshang University,30.2874377,120.1319505,Xin Zhang
amofor gmbh,1,amofor gmbh,,,Christian Lübbert
accenture,1,accenture,,,Aonullahi Adebayo
2  spx flow mixing solutions,1,2  spx flow mixing solutions,,,Jason J. Giacomelli
6786963773,1,6786963773,,,Dina Gadalla
a star,1,a star,,,Boon Siong Neo
aaas nsf,1,aaas nsf,,,Andrew W. Tricker
young professionals committee,1,young professionals committee,,,Carmen Daoud
worldwide research and development  pfizer healthcare india pvt ltd,1,worldwide research and development  pfizer healthcare india pvt ltd,,,Mandakini Padhi
whitehead institute,1,whitehead institute,,,Nicholas Hutchins
iit roorkee,1,iit roorkee,,,Rajeev Ranjan
western kentucky university,1,Western Kentucky University,36.984529,-86.457647,Asa Ashley
washington and jefferson college,1,Washington & Jefferson College,40.1719209,-80.2413496,Ravneet Kahlon
warsaw university of technology,1,Warsaw University of Technology,52.2297165,21.0127888,Sabina Wilkanowicz
wageningen university and research,1,wageningen university and research,,,Ahmed Jarray
vtt technical research centre of finland,1,VTT Technical Research Centre of Finland,61.446334,23.8612472,Arpa Ghosh
anton paar,1,Anton Paar,48.7144847,9.2415921,Abhishek Shetty
andrews university,1,Andrews University,41.9696627,-86.3633155,Hyun Kwon
aarhus university,1,Aarhus University,56.1670905,10.2026177,Raffaele Cheula
iitb,1,iitb,,,Madhulika Narayan
iit-jammu,1,iit-jammu,,,Monika Kumari
western michigan university,1,Western Michigan University,42.2832928,-85.6102611,Noor Alomari
institute of chemical technology mumbai,1,Institute of Chemical Technology Mumbai,19.0239129,72.8587665,Aniruddha Kulkarni
institute of biotechnology and genetic engineering  chulalongkorn university,1,institute of biotechnology and genetic engineering  chulalongkorn university,,,Sitanan Thitiprasert
institute for the development of energy for african sustainability,1,institute for the development of energy for african sustainability,,,Joshua Gorimbo
institute for sustainability and circular economy  texas tech university,1,institute for sustainability and circular economy  texas tech university,,,Alamgir M Haque
institute for protein design,1,institute for protein design,,,Linna An
institute for chemical technology and polymer chemistry  karlsruhe institute of technology,1,institute for chemical technology and polymer chemistry  karlsruhe institute of technology,,,Daniel Hodonj
gyeongsang national university,1,gyeongsang national university,,,Hiluf Tekle Fissaha
guangzhou institute of energy conversion  chinese academy of sciences,1,guangzhou institute of energy conversion  chinese academy of sciences,,,Xinshu Zhuang
guangzhou institute of energy conversion,1,guangzhou institute of energy conversion,,,Yuhe Liao
hax,1,HAX,35.7461408,-95.4110305,Susan Schofer
iso iec joint technical committee - quantum technologies,1,iso iec joint technical committee - quantum technologies,,,Austin Lin
isgs,1,isgs,,,Mansour Khosravi
international maritime college oman,1,international maritime college oman,,,Jimoh Adewole
international institute for nanotechnology,1,international institute for nanotechnology,,,Jin Huang
international flavors and fragrances,1,International Flavors & Fragrances,40.4630253,-88.3841974,Keisha Wilson McDowell
interdisciplinary research center for membranes and water security  king fahd university of petroleum and minerals,1,interdisciplinary research center for membranes and water security  king fahd university of petroleum and minerals,,,Umer Zahid
intec,1,intec,,,Diego Cafaro
instituto superior técnico  universidade de lisboa,1,instituto superior técnico  universidade de lisboa,,,Pedro Castro
kfupm,1,kfupm,,,Syed Muhammad Shakil Hussain
karolinska institutet,1,karolinska institutet,,,Georgios A. Sotiriou
israel institute of technology technion,1,israel institute of technology technion,,,Friederike Jentoft
iith,1,iith,,,Akshay Tikoo
institute for carbon management,1,institute for carbon management,,,Gaurav Sant
institute for basic science,1,institute for basic science,,,Hongjun Park
institut charles gerhardt montpellier  université de montpellier  cnrs  enscm 34293,1,institut charles gerhardt montpellier  université de montpellier  cnrs  enscm 34293,,,Guillaume Maurin
innovation center - abu dhabi  siemens energy llc,1,innovation center - abu dhabi  siemens energy llc,,,Ali A. Alnajjar
ingredion incorporated,1,ingredion incorporated,,,Karsten Keller
inga group,1,Inga Group,-4.3516961,15.2829802,Juan Inga
industrial technology research institute,1,industrial technology research institute,,,Chaohuang Chen
indiana university,1,Indiana University,39.1802358,-86.5093526,Wenhui Li
institute of separation science and technology  friedrich-alexander-university erlangen-nürnberg,1,institute of separation science and technology  friedrich-alexander-university erlangen-nürnberg,,,Carola Schlumberger
indian institute of technology kharagpur kharagpur,1,indian institute of technology kharagpur kharagpur,,,Puspendu Sardar
indian institute of technology guwahati,1,Indian Institute of Technology Guwahati,26.1924787,91.6946357,Janaki Komandur
indian institute of technology bhu varanasi,1,Indian Institute of Technology (BHU) Varanasi,25.2621544,82.9925896,Madhumita Priyadarsini
indian   institute of science education and research  bhopal,1,indian   institute of science education and research  bhopal,,,Mahesh Manikantan Sandhya
independent consultant,1,Independent Consultant,-34.4437431,147.5365095,Xiangwei Liu
imperial college london  south kensington,1,imperial college london  south kensington,,,Eleni Chatzilakou
instituto polite cnico nacional,1,instituto polite cnico nacional,,,Cristofher A. Arroyo-Hernández
instituto de desarrollo tecnológico para la industria química  intec,1,instituto de desarrollo tecnológico para la industria química  intec,,,Diana Estenoz
institution los alamos national laboratory,1,institution los alamos national laboratory,,,Agnese Marcato
institute of sustainability for chemicals  energy and environment,1,institute of sustainability for chemicals  energy and environment,,,Lili Zhang
indian institute of technology roorkee  uttarakhand  india,1,indian institute of technology roorkee  uttarakhand  india,,,Salma Khatoon
reaction engineering international,1,reaction engineering international,,,Zhonghua Zhan
rcpe gmbh,1,rcpe gmbh,,,Johan Remmelgas
sartorius,1,sartorius,,,Behnam Partopour
sandp global,1,sandp global,,,Tianyu Chen
samsung electronics,1,samsung electronics,,,Dong-Wook Kim
samsung advanced institute of technology,1,samsung advanced institute of technology,,,Su Keun Kuk
salvador garcia munoz eli lilly and company,1,salvador garcia munoz eli lilly and company,,,Salvador García-Muñoz
s p college,1,s p college,,,Siddhi Manjarekar
rutgers  the state university of nj,1,rutgers  the state university of nj,,,Diane Hildebrandt
engineers india limited,1,engineers india limited,,,Sirshendu Guha
ruhr-university bochum,1,Ruhr-University Bochum,51.4441576,7.2609654,Philip Biessey
rti international,1,rti international,,,Katy Jessop
siddaganga institute of technology,1,Siddaganga Institute of Technology,13.3285139,77.1265772,Kang Zhou
shenzhen university,1,Shenzhen University,22.5359022,113.9314749,Guangliang Liu
shell international exploration and production  inc,1,shell international exploration and production  inc,,,Ram Ratnakar
shell international eandp,1,shell international eandp,,,Kuochen Tsai
shaoguan university,1,shaoguan university,,,Weidong Lu
serán bioscience,1,serán bioscience,,,Ryan Mowry
science history institute,1,science history institute,,,Roger Turner
rutgers  the state university of new jersey- new brunswick,1,rutgers  the state university of new jersey- new brunswick,,,Ali Ahmad
qatar environment and energy research institute,1,qatar environment and energy research institute,,,Mosab Subeh
purdue university institute of cancer research,1,purdue university institute of cancer research,,,Sung-Ho Shin
psu,1,psu,,,Aylin Mohammadzadehmarandi
prony resources new caledonia  usine du grand sud route de kwa neie  prony bp 218,1,prony resources new caledonia  usine du grand sud route de kwa neie  prony bp 218,,,Okechukwu Dickson
procter and gamble co.,1,Procter and Gamble Co.,41.5966797,-76.0207527,Victor Wu
procter and gamble,1,Procter and Gamble,53.5273241,-2.7604531,Ashlesha Tiple
process systems engineering   rwth aachen university,1,process systems engineering   rwth aachen university,,,Jan Pyschik
procegence,1,procegence,,,Nima Yazdanpanah
drury university,1,drury university,,,Briella Riley
refinity,1,Refinity,14.5734072,121.0591387,Ignasi Palou Rivera
rowan-virtua school of translational biomedical engineering and sciences,1,rowan-virtua school of translational biomedical engineering and sciences,,,Camila Vardar
rose-hulman institute of technology,1,rose-hulman institute of technology,,,Andrew Sander
rollins college,1,rollins college,,,Michael Webb
rkgmixes llc,1,rkgmixes llc,,,Richard Grenville
rice,1,rice,,,Sam Nance
retired,1,retired,,,David Judbarovski
reservoir engineering research institute,1,reservoir engineering research institute,,,Tomás Chávez-Miyauchi
rescale,1,rescale,,,Tara Madhyastha
renewable resources and enabling sciences center  national renewable energy laboratory,1,renewable resources and enabling sciences center  national renewable energy laboratory,,,Hyunjin Moon
remora carbon,1,remora carbon,,,Kasturi Nagesh Pai
dr vishwanath karad mit world peace university,1,dr vishwanath karad mit world peace university,,,Ruchi Mathad
sub-zero group  inc,1,sub-zero group  inc,,,Anderson Bortoletto
strategic analysis  inc,1,strategic analysis  inc,,,Yaset Acevedo
stockholm university,1,Stockholm University,59.3398917,18.03275263333333,Maja-Stina Svanberg Frisinger
state university of new york environmental science,1,State University of New York Environmental Science,43.03120034,-76.1321552,Jiae Ryu
state university of new york at buffalo,1,state university of new york at buffalo,,,Justin Bassett
state univ of new york-buffalo,1,state univ of new york-buffalo,,,Paschalis Alexandridis
st josephs college of engineering,1,st josephs college of engineering,,,Swetha .
ssl,1,SSL,38.95224,-7.67603,Howard Stamato
spx flow mixing solutions,1,spx flow mixing solutions,,,Richard Cope
schrödinger  inc,1,schrödinger  inc,,,Andrea Browning
spartan controls ltd,1,spartan controls ltd,,,Abhinav Garg
southwest university,1,Southwest University,29.8232371,106.4195884,Xiang Zou
southern arkansas university,1,Southern Arkansas University,33.2898495,-93.2360008,Abbas Azarpour
department of chemical engineering tsinghua university,1,department of chemical engineering tsinghua university,,,Cui Shitong
department of chemical engineering  university of michigan,1,department of chemical engineering  university of michigan,,,Eranda Nikolla
department of chemical engineering  university of california-santa barbara,1,department of chemical engineering  university of california-santa barbara,,,Matthew Helgeson
department of chemical engineering  texas aandm university at qatar p  o  box 23874,1,department of chemical engineering  texas aandm university at qatar p  o  box 23874,,,Konstantinos E. Kakosimos
department of chemical engineering  massachusetts institute of technology,1,department of chemical engineering  massachusetts institute of technology,,,Chuangchuang Cao
department of chemical engineering  college of engineering  king khalid university  abha 61411  saudi arabia,1,department of chemical engineering  college of engineering  king khalid university  abha 61411  saudi arabia,,,Basem Al Alwan
spx flow,1,SPX FLOW,-23.6716178,-46.5565992,Sarah Lanzafame
schrödinger,1,Schrödinger,1.35336195,103.9273249,Alex Chew
school of chemical engineering  dalian university of technology,1,school of chemical engineering  dalian university of technology,,,Shiya Gu
amyris,1,amyris,,,Stanley Herrmann
school of chemical and biomolecular engineering,1,school of chemical and biomolecular engineering,,,Javaz Rolle
school for engineering of matter  transport  and energy  arizona state university,1,school for engineering of matter  transport  and energy  arizona state university,,,Jordan Monroe
schlumberger  genvia,1,schlumberger  genvia,,,Nurlan Azizli
saudi aramco oil company,1,saudi aramco oil company,,,Qi Xu
south dakota state university,1,South Dakota State University,44.344449,-96.7982371,Zhengrong Gu
south asian university,1,south asian university,,,Akanksha Jain
siemens,1,Siemens,45.7918775,24.0933759,Arman Raoufi
soka university of america,1,Soka University of America,33.5546752,-117.7347405,Junichi Ida
software for chemistry and materials,1,software for chemistry and materials,,,Nestor Aguirre
snapdragon chemistry-cambrex,1,snapdragon chemistry-cambrex,,,Jillian Sheeran
snapdragon chemistry inc,1,snapdragon chemistry inc,,,Ali Hasan
sintef industry,1,sintef industry,,,Shreenath Krishnamurthy
sinopec research institute of petroleum processing,1,sinopec research institute of petroleum processing,,,Wenming Liu
sinopec,1,SINOPEC,-0.3476216,-77.0107652,Xiaoqiao Zhang
singapore university of technology and design,1,singapore university of technology and design,,,Mei Chee Tan
simons foundation,1,simons foundation,,,Ella King
siemens industry software inc,1,siemens industry software inc,,,Alejandro Cano
soochow university,1,soochow university,,,Jie Xiao
nexight group,1,nexight group,,,Jack Tinsley
new york university tandon school of engineering,1,new york university tandon school of engineering,,,Kiana Bahrami
new york university  tandon school of engineering,1,new york university  tandon school of engineering,,,Dharik Mallapragada
netherlands organisation for applied scientific research  tno,1,netherlands organisation for applied scientific research  tno,,,Dirk van den Bekerom
ncsu,1,ncsu,,,Negin Orouji
nc state,1,nc state,,,Riley Basinger
energy and environmental research center university of north dakota,1,energy and environmental research center university of north dakota,,,Trevor Richards
energy and environmental research center,1,energy and environmental research center,,,Zahra Finnigan
embry-riddle aeronautical university,1,embry-riddle aeronautical university,,,Marwa El-Sayed
qatar environment and energy research institute  hamad bin khalifa university  qatar foundation  p o  box 34110,1,qatar environment and energy research institute  hamad bin khalifa university  qatar foundation  p o  box 34110,,,Ahmed Abotaleb
ege university,1,Ege University,38.4556928,27.2281857,Meltem Turan
easyxafs,1,easyxafs,,,Paul Aronstein
eastman chemical co,1,eastman chemical co,,,Gary Hawkins
e2h2nano  llc,1,e2h2nano  llc,,,Shoujie Ren
duquesne university,1,Duquesne University,40.44162456666667,-79.96522063333333,Devicka Manickam
novo nordisk,1,novo nordisk,,,Ethan Eschbach
not found,1,not found,,,Not found
paul scherrer institute,1,Paul Scherrer Institute,47.5358954,8.222218,Man Guo
particulate solid research  inc,1,particulate solid research  inc,,,Allan Issangya
eindhoven university of technology,1,Eindhoven University of Technology,51.4486602,5.4903996,Maxime Van der Heijden
national chemical laboratory,1,National Chemical Laboratory,18.5414362,73.8107557,Muzammilanwar Khan
nasa glenn research center,1,NASA Glenn Research Center,41.4110836,-81.8692711,Jason Hartwig
nasa ames research center - kbr  inc,1,nasa ames research center - kbr  inc,,,Ashwin Ravichandran
nanoparticle systems engineering laboratory,1,nanoparticle systems engineering laboratory,,,Robert Nißler
natural resources canada  canmetenergy,1,natural resources canada  canmetenergy,,,Hamid Radfarnia
national university of technology,1,National University of Technology,33.6632271,73.0065016,Lei Wang
national tsing hua university,1,national tsing hua university,,,Yu-Chen Hu
national laboratory astana  nazarbayev university,1,national laboratory astana  nazarbayev university,,,Munziya Abutalip
national institutes of health,1,National Institutes of Health,39.0000142,-77.1040039,Zack Jarin
ningbo tech university,1,ningbo tech university,,,Congjing Ren
national institute of advanced industrial science and technology,1,national institute of advanced industrial science and technology,,,Thuy Nguyen
national fuel cell research center,1,national fuel cell research center,,,Iryna Zenyuk
national energy technology laboratory netl support contractor,1,national energy technology laboratory netl support contractor,,,Daejin Kim
national energy technology lab,1,national energy technology lab,,,Chung Shih
exxonmobil technology and engineering,1,exxonmobil technology and engineering,,,Peter Ravikovitch
exxonmobil chemical company,1,exxonmobil chemical company,,,Andrea Wight
north carolina agricultural and technical state university,1,North Carolina Agricultural & Technical State University,36.071873825,-79.773697625,Jonathan Appiah
noritake co  ltd,1,noritake co  ltd,,,Gopinathannair Madhavikutty Anilkumar
noaa pmel,1,noaa pmel,,,Cheryl Reuben
nl chemical technology  inc,1,nl chemical technology  inc,,,Norman Li
national institute of standards and technology center for neutron research,1,national institute of standards and technology center for neutron research,,,Kelsi M. Rehmann
phosphorus wastewater treatment project,1,phosphorus wastewater treatment project,,,Ria Patel
pfizer worldwide research and development  445 eastern point road  groton  connecticut 06340  usa,1,pfizer worldwide research and development  445 eastern point road  groton  connecticut 06340  usa,,,Kakasaheb Nandiwale
pfizer healthcare india pvt ltd,1,pfizer healthcare india pvt ltd,,,Santhosh Seshadhri
pfizer  inc,1,pfizer  inc,,,Sheetal Pai-Wechsung
pd2m,1,pd2m,,,Dana Alhasson
dps group global,1,dps group global,,,Jeffrey Heil
donald danforth plant science center,1,donald danforth plant science center,,,Kong Wong
doe netl,1,doe netl,,,Ping Wang
doe ne,1,doe ne,,,James L. Willit
particles in motion,1,particles in motion,,,Ray Cocco
dlr,1,DLR,33.80123545,-117.88532445,Hasan Mashni
division of energy and environment technology  kist school  university of science and technology,1,division of energy and environment technology  kist school  university of science and technology,,,Nurul Fuadi Pratiwi Sulaiman
digital medicines manufacturing  loughborough university,1,digital medicines manufacturing  loughborough university,,,Jiaxu Liu
preferred computational chemistry,1,preferred computational chemistry,,,Taku Watanabe
precision combustion  inc,1,precision combustion  inc,,,Hani Hawa
postech,1,postech,,,Youngbi Kim
posgrado en ciencias bioquímicas  unam,1,posgrado en ciencias bioquímicas  unam,,,Fernando Montalvo-Sandoval
rapid manufacturing institute,1,rapid manufacturing institute,,,Patricia Gillenwater
rajiv gandhi institute of petroleum technology,1,rajiv gandhi institute of petroleum technology,,,Aditya Kashyap
queensland university of technology,1,queensland university of technology,,,Andreia Abadia Borges Carneiro
doe great lakes bioenergy research center  university of wisconsin-madison,1,doe great lakes bioenergy research center  university of wisconsin-madison,,,Christos Maravelias
pando bioscience,1,pando bioscience,,,Will Cao
pacific northwest national laboratory  richland  wa,1,pacific northwest national laboratory  richland  wa,,,Gregg Lumetta
oxy low carbon ventures,1,oxy low carbon ventures,,,Robert Zeller
osaka gas chemicals  co   ltd,1,osaka gas chemicals  co   ltd,,,Yasuyuki Yamane
ornl,1,ORNL,36.0151754,-84.2484495,Alexis Williams
origin materials,1,origin materials,,,Ben Freireich
orbillion bio  inc,1,orbillion bio  inc,,,Patricia Bubner
oli systems inc,1,oli systems inc,,,Yifan Hao
oli systems  inc,1,oli systems  inc,,,David Miller
physical sciences inc.,1,Physical Sciences Inc.,42.695935,-71.2056261,Emily Gonzales
obafemi awolowo university,1,Obafemi Awolowo University,7.5204371,4.5233004,Oludare J. Odejobi
engineering science,1,engineering science,,,Yihao Huang
pontificia universidad catolica de chile,1,Pontificia Universidad Catolica de Chile,-33.4517715,-70.6185639,Enrique Munoz
pontifical catholic university of rio grande do sul,1,pontifical catholic university of rio grande do sul,,,Leonardo Barbosa Martins
polykala technologies llc,1,polykala technologies llc,,,Maoqi Feng
polish academy of sciences,1,polish academy of sciences,,,Karol Makuch
pnnl,1,pnnl,,,Busra Dereli
pluspetrol,1,pluspetrol,,,Ramiro Canchucaja
plug power inc,1,plug power inc,,,Fan Yang
planta piloto de ingenieria quimica,1,planta piloto de ingenieria quimica,,,Maria Soledad Diaz
ocean college zhejiang university,1,ocean college zhejiang university,,,Jiwei Chen
