mapped,count,label,latitude,longitude,top_authors
not found,233,not found,,,Not found
university of pannonia,1,University of Pannonia,47.0883929,17.9084885,Akos Orosz
tellus,1,tellus,,,Nathan Page
university college cork,1,University College Cork,51.8947384,-8.4903073,Daniel Casaban Padrino; Elena Tsalaporta
university of bayreuth,1,University of Bayreuth,49.9270796,11.5872266,Dennis Schroeder
naval research labratory,1,naval research labratory,,,Steve Policastro; Rachel Anderson
center of excellence for aerospace particulate emissions reduction research missouri sandt  65409,1,center of excellence for aerospace particulate emissions reduction research missouri sandt  65409,,,Godwin Ogbuehi
instituto de desarrollo tecnológico para la industria química  intec,1,instituto de desarrollo tecnológico para la industria química  intec,,,Diana Estenoz
university of connecticut health center,1,University of Connecticut Health Center,41.7334454,-72.7923453,Pejman Ghelich; Mohamadmahdi Samandari; Alireza Hassani Najafabadi; Ali Tamayol
iitb,1,iitb,,,Madhulika Narayan
tunghai university,1,Tunghai University,24.1788982,120.6045034,Jo-Shu Chang
uc riverside,1,uc riverside,,,Chase Lenert-Mondou; Stephanie Carrera; Yuna Aguilar
university of wisconsin,1,University of Wisconsin,44.7987719,-91.5069963,Mai Ngo
posgrado en ciencias bioquímicas  unam,1,posgrado en ciencias bioquímicas  unam,,,Fernando Montalvo-Sandoval
instituto de investigaciones biomédicas  unam,1,instituto de investigaciones biomédicas  unam,,,Norma A. Valdez Cruz
wadsworth center  new york state dept health,1,wadsworth center  new york state dept health,,,Nicholas Mantis
probiomed s a  de c v,1,probiomed s a  de c v,,,Nestor Perez
harvard medical school - massachusetts general hospital,1,harvard medical school - massachusetts general hospital,,,Aron Gyorgypal
allegrow biotech,1,allegrow biotech,,,Fariza Zhorabek; Chi Ming Laurence Lau
henkel,1,Henkel,31.1851856,121.59436205,Bevan Harbinson
ibb university,1,Ibb University,13.9607115,44.1724817,Waheeba Al-Amrani
exxonmobil research qatar,1,exxonmobil research qatar,,,Suhur Saeed
iran university of medical science,1,iran university of medical science,,,Alaa Moeinzadeh
iran university of medical sciences,1,iran university of medical sciences,,,Zohreh Bagher; Ronak Shabani
department of biochemistry  university of illinois at urbana-champaign,1,department of biochemistry  university of illinois at urbana-champaign,,,Yuwei Pan
dana-farber cancer institute,1,dana-farber cancer institute,,,David Barbie
institut cochin  inserm,1,institut cochin  inserm,,,Lene Vimeux; Thomas Guilbert; Imane Benhammou; Emmanuel Donnadieu
umass,1,umass,,,Auden Balouch
university of colorado denver anschutz medical campus,1,university of colorado denver anschutz medical campus,,,Daewon Park
mcgill university,1,McGill University,45.506875,-73.5790704,Christopher Moraes
national tsing hua university,1,national tsing hua university,,,Yu-Chen Hu; Nam Pham; Yi-Hsiu Wu
sutro biopharma,1,sutro biopharma,,,Vikas Patil; Robert Hoffman; Christian Cisneros; Qing Wong; Ee-Been Goh
southwest university,1,Southwest University,29.8232371,106.4195884,Xiang Zou
matmerize,1,matmerize,,,Rampi Ramprasad
pukyong national university,1,Pukyong National University,35.1342725,129.1052466,Hye Joo Lee; Dae Seok Kim
und,1,UND,47.488157,16.6940316,Jenna Sjoerdsma; Emily Bromley; Jaeho Shin; Caitlin Horgan; Gyoyeon Hwang
arkansas state university,1,Arkansas State University,35.8447472,-90.6726256,Jianfeng Xu
ocean college zhejiang university,1,ocean college zhejiang university,,,Jiwei Chen; Weiqi Fu; Mengsheng Xia; Yixi Su
department of chemical and biomolecular engineering  university of california  irvine,1,department of chemical and biomolecular engineering  university of california  irvine,,,Tharini Siddappa
centro regional de estudios en alimentos saludables  creas,1,centro regional de estudios en alimentos saludables  creas,,,Araceli Olivares
va ann arbor health system,1,va ann arbor health system,,,Scott L. Hummel
university of north carolina at chapel hill and north carolina state university,1,university of north carolina at chapel hill and north carolina state university,,,Frances Ligler
department of chemistry  north carolina state university  raleigh  nc 27695  usa,1,department of chemistry  north carolina state university  raleigh  nc 27695  usa,,,Evgeny Danilov
millipore sigma,1,millipore sigma,,,Agnieszka Lass-Napiorkowska; Henry George
merck kgaa,1,Merck KGaA,49.91527725,8.6637737,Oliver Rammo
biostealth  inc,1,biostealth  inc,,,Stella Marinakos; Angus Hucknall
pando bioscience,1,pando bioscience,,,Will Cao
ucsd  nanoengineering department,1,ucsd  nanoengineering department,,,Kaibiao Wang
department of microbiology  faculty of medicine  university of chile,1,department of microbiology  faculty of medicine  university of chile,,,Alhejandra Alvarez; Roberto Vidal
chemical and biological engineering  iowa state university,1,chemical and biological engineering  iowa state university,,,Onyeka Onyenemezu; Jetendra Roy
vaccine production program  nih niaid,1,vaccine production program  nih niaid,,,Sean Mack; Atul Agrawal; Rojin Najmabadi; Peifeng Chen; Daniel Gowetski
lysis consulting p c,1,lysis consulting p c,,,Panagiotis Manoudis
department of chemical engineering tsinghua university,1,department of chemical engineering tsinghua university,,,Cui Shitong
ulca,1,ULCA,45.7017972,13.7333143,Ping He
xi an jiaotong uni,1,xi an jiaotong uni,,,Dong Liu
umass lowell,1,umass lowell,,,Jayant Kumar
pakistan institute of engineering and applied sciences,1,Pakistan Institute of Engineering and Applied Sciences,33.6531627,73.2669373,Syed Asad Raza Kazmi; Abdul Rehman Khan
pakistan institute of nuclear science and technology,1,pakistan institute of nuclear science and technology,,,Syed Muhammad Husnain; Tariq Mehmood
institute for lasers  photonics and biophotonics  university at buffalo,1,institute for lasers  photonics and biophotonics  university at buffalo,,,Avisek Dutta
university of blumenau - furb,1,university of blumenau - furb,,,Caroline Meinert; André Freitas
military university nueva granada,1,military university nueva granada,,,William Aperador
zhejiang huakang pharmaceutical co   ltd,1,zhejiang huakang pharmaceutical co   ltd,,,Mian LI
university rennes  inserm  ehesp  irset    umr_s1085  f-35000,1,university rennes  inserm  ehesp  irset    umr_s1085  f-35000,,,Charbel Touma; Sophie Langouet
clexbio,1,clexbio,,,Armend Håti
6786963773,1,6786963773,,,Dina Gadalla
iff,1,IFF,-29.6934704,-53.7929766,Jin Zhao; Becca Putans; Ian Gillespie; Michael Evangelista; Thomas Watson
state university of new york at buffalo,1,state university of new york at buffalo,,,Justin Bassett; Manmeet Bhalla; Miles Stefko; Elena Lopez; Elsa Bou Ghanem
ials consulting,1,ials consulting,,,Irene Legiec
iso iec joint technical committee - quantum technologies,1,iso iec joint technical committee - quantum technologies,,,Austin Lin
institut charles sadron,1,Institut Charles Sadron,48.58642735,7.7464308,Albert Johner
university college hospital,1,university college hospital,,,Shanom Ali
synt solutions,1,Synt Solutions,59.9379332,30.3202084,Neha Tiwari
jiangnan university,1,Jiangnan University,31.4851218,120.2673352,Qiang Wang
universiti teknologi malaysia utm,1,Universiti Teknologi Malaysia (UTM),1.5585223,103.6399138,Vasantha Nayagam; Daniel Joe Dailin; Solleh Ramli; Hesham El Enshasy
"university of the peloponnese,",1,"University of the Peloponnese,",37.5271168,22.3716537,Theodoros Varzakas
qingyuan innovation laboratory,1,qingyuan innovation laboratory,,,Li-Hai Fan
donald danforth plant science center,1,donald danforth plant science center,,,Kong Wong; Keith E. Duncan; Kenan Oestreich; Clara Lebow; Christopher N. Topp
valent biosciences llc,1,valent biosciences llc,,,Dierdra Daniels; Daniela S. Floss
institute of chemical technology mumbai,1,Institute of Chemical Technology Mumbai,19.0239129,72.8587665,Aniruddha Kulkarni; Aniruddha Pandit
sub-zero group  inc,1,sub-zero group  inc,,,Anderson Bortoletto; Terry Hardesty
mcketta department of chemical engineering  the university of texas at austin,1,mcketta department of chemical engineering  the university of texas at austin,,,Mostafa Nassr
semmelweis university,1,Semmelweis University,47.4810691,19.06978395,Kristof Molnar
johannes gutenberg university mainz,1,Johannes Gutenberg University Mainz,49.9920396,8.2371107,Verena Muller; Holger Frey
university of oklahoma health sciences center,1,university of oklahoma health sciences center,,,Wajeeha Raqaq
university of texas medical branch,1,University of Texas Medical Branch,29.29696405,-94.82142955,Aaron Bailey
kyoto institute of technology,1,Kyoto Institute of Technology,35.00920706666667,135.77106473333333,Yoichi Kumada; Jun Ichi Horiuchi
doe center for advanced bioenergy and bioproducts innovation,1,doe center for advanced bioenergy and bioproducts innovation,,,Yuyao Jia
uiuc,1,uiuc,,,Chandan Mahata
armi biofab usa,1,armi biofab usa,,,Jennifer Macdonald
national science foundation,1,National Science Foundation,6.9049547,79.8701128,Steven Peretti; Jeanne VanBriesen
biological systems and engineering division  lawrence berkeley national laboratory,1,biological systems and engineering division  lawrence berkeley national laboratory,,,Hector Garcia Martin
beth israel deaconess medical center  boston,1,beth israel deaconess medical center  boston,,,John Asara
university of illinois laboratory high school,1,university of illinois laboratory high school,,,Ankita Bhargava
wyss institute for biologically inspired engineering at harvard university,1,wyss institute for biologically inspired engineering at harvard university,,,Bogdan Budnik; George M Church
genscript usa inc,1,genscript usa inc,,,Qinmei Zheng; Weicheng Fan
weill cornell medical college,1,weill cornell medical college,,,Shuibing Chen
department of biology and entomology  pennsylvania state university,1,department of biology and entomology  pennsylvania state university,,,Landon vom Steeg; Andrew Read
department of internal medicine  university of michigan,1,department of internal medicine  university of michigan,,,Robert Woods
vub,1,VUB,49.971006,16.3904667,Ghadi Saab
dastur energy  inc,1,dastur energy  inc,,,Soukarsa Das; Arunava Maity; Pratyush Kumar; Abhijit Sarkar; Atanu Mukherjee
mid-atlantic technology  research and innovation center,1,mid-atlantic technology  research and innovation center,,,John Dever
united cleanup oak ridge llc,1,united cleanup oak ridge llc,,,Brad Russell; Ethan Garland
lyten,1,Lyten,47.7747446,8.5758347,Kumar Bugga
exxon mobil research and engineering,1,exxon mobil research and engineering,,,Jason McMullan
nexight group,1,nexight group,,,Jack Tinsley
deep origin,1,deep origin,,,Akash Guru
children s hospital of philadelphia,1,children s hospital of philadelphia,,,Misun Hwang
duquesne university,1,Duquesne University,40.44162456666667,-79.96522063333333,Devicka Manickam
massachusetts general hospital,1,massachusetts general hospital,,,Jin-Ho Park; Young Kwan Cho; Hakho Lee
department of biology,1,department of biology,,,Jing-Ke Weng; Ankur Jain
department of biological engineering,1,department of biological engineering,,,Colin Y. Kim
4  clayton high school  1 mark twain cir,1,4  clayton high school  1 mark twain cir,,,Hannah Moon
university of tennessee knoxville,1,university of tennessee knoxville,,,Brian Mendoza; Xianliang Zheng; Jared Clements; Christopher Cotter
universidad autónoma metropolitana -iztapalapa,1,universidad autónoma metropolitana -iztapalapa,,,Francisco J. Valdés-Parada
crysalis biosciences  inc,1,crysalis biosciences  inc,,,Andrew Borchert
engineers india limited,1,engineers india limited,,,Sirshendu Guha
powercell,1,powercell,,,Zhao Wang
iit mumbai,1,iit mumbai,,,Venkata Subrahmanyam Nistala; Sharad Bhartiya
institute for sustainable materials and manufacturing,1,institute for sustainable materials and manufacturing,,,Gyu Leem
asr innovation center  tellus products,1,asr innovation center  tellus products,,,Hasan Sadeghifar
whitehead institute for biomedical research,1,whitehead institute for biomedical research,,,Pulin Li
whitehead institute,1,whitehead institute,,,Nicholas Hutchins
medical college of wisconsin,1,Medical College of Wisconsin,43.0438671,-88.0224532,Michael B. Dwinell
liangzhu laboratory  zhejiang university,1,liangzhu laboratory  zhejiang university,,,Jin Zhang
kansas university medical center,1,kansas university medical center,,,Yan Hong; Fariba Behbod
lewis-sigler institute for integrative genomics,1,lewis-sigler institute for integrative genomics,,,Carolina Trenado-Yuste
king mongkuts institute of technology ladkrabang,1,King Mongkut's Institute of Technology Ladkrabang,13.7299068,100.7829827,Bunyarit Meksiriporn
jhu,1,jhu,,,Sangmoo Jeong
science history institute,1,science history institute,,,Roger Turner
oxy low carbon ventures,1,oxy low carbon ventures,,,Robert Zeller
evonik nutrition and care gmbh,1,evonik nutrition and care gmbh,,,Owen P. Jappen
uw madison,1,uw madison,,,Prajakta Dongre
sao paulo state university,1,sao paulo state university,,,Samilla de Almeida
swedish environmental research institute,1,swedish environmental research institute,,,Tomas Rydberg; Maja Halling; Milena Brouwer-Milovanovic; Therese Kärnman; Jenny Lindén
university of california  riverside and center for environmental research and technology,1,university of california  riverside and center for environmental research and technology,,,Charles M. Cai
clark atlanta university,1,clark atlanta university,,,Eric A. Mintz
the university of tennessee knoxville,1,the university of tennessee knoxville,,,Arthur Ragauskas
queensland university of technology,1,queensland university of technology,,,Andreia Abadia Borges Carneiro; Morteza Hassanpour; Soumitra Patekar; Mansi Goyal; Julia Bally
center for bioenergy innovation  oak ridge national laboratory,1,center for bioenergy innovation  oak ridge national laboratory,,,Brian H. Davison
eastern regional research center  usda-ars,1,eastern regional research center  usda-ars,,,Helen Ngo; Karen Wagner; Xuetong Fan; Majher Sarker; Victor Ryu
usda-ars,1,usda-ars,,,Yaseen Elkasabi
geocircular consulting group,1,geocircular consulting group,,,Javier Guerrón-Orejuela
institute for energy and materials  universidad san francisco de quito usfq,1,institute for energy and materials  universidad san francisco de quito usfq,,,Alfredo Valarezo
lakril technologies corporation,1,lakril technologies corporation,,,Christopher Nicholas
materials science and engineering  georgia institute of technology,1,materials science and engineering  georgia institute of technology,,,Yong Ding
worfolk consulting,1,worfolk consulting,,,Brian Worfolk
inga group,1,Inga Group,-4.3516961,15.2829802,Juan Inga
carnegie mellon univeristy,1,carnegie mellon univeristy,,,Arsh Bhatia
oli systems  inc,1,oli systems  inc,,,David Miller
texas transportation institute,1,texas transportation institute,,,Fujie Zhou
max-planck institute of colloids and interfaces,1,max-planck institute of colloids and interfaces,,,Peter H. Seeberger; José Danglad-Flores
univ lille  centrale lille  enscl  univ artois  umr 8181 - uccs- unité de catalyse et chimie du solide,1,univ lille  centrale lille  enscl  univ artois  umr 8181 - uccs- unité de catalyse et chimie du solide,,,Benjamin Katryniok; Marcia Araque Marin
national university of colombia or purdue university,1,national university of colombia or purdue university,,,Maria Camila Castro
vtt technical research centre of finland,1,VTT Technical Research Centre of Finland,61.446334,23.8612472,Arpa Ghosh; Anna Kalliola
fortum waste solutions oy,1,fortum waste solutions oy,,,Olesya Fearon
forest concepts,1,forest concepts,,,Jim Dooley
guangzhou institute of energy conversion,1,guangzhou institute of energy conversion,,,Yuhe Liao
fuels  engines and emissions research center  oak ridge national laboratory,1,fuels  engines and emissions research center  oak ridge national laboratory,,,James E. Parks
center for bioenergy innovation,1,center for bioenergy innovation,,,Yining Zeng
joint bioenergy institute  emeryville  ca 94608 and sandia national laboratories  livermore  ca,1,joint bioenergy institute  emeryville  ca 94608 and sandia national laboratories  livermore  ca,,,Kenneth Sale
biosystem and agricultural engineering  university of kentucky,1,biosystem and agricultural engineering  university of kentucky,,,Gary Lopez
greenpack technologies,1,greenpack technologies,,,Jeff Shook
sustainable bio-based materials lab,1,sustainable bio-based materials lab,,,Yufei Nan; Maria Soledad Peresin
tu darmstadt,1,tu darmstadt,,,Tim Kircher; Maximilian Hungsberg; Martin Votsmeier
lam research corporation,1,lam research corporation,,,Anh Tran
national institute of chemistry,1,national institute of chemistry,,,Blaž Likozar
wake forest school of medicine,1,Wake Forest School of Medicine,36.0905029,-80.2665306,Shay Soker
institute for regenerative medicine  wake forest school of medicine,1,institute for regenerative medicine  wake forest school of medicine,,,Nicholas Edenhoffer
us army engineer research and development center  environmental laboratory  vicksburg  ms 39180  united states,1,us army engineer research and development center  environmental laboratory  vicksburg  ms 39180  united states,,,Allan Kennedy
school of chemical and biomolecular engineering,1,school of chemical and biomolecular engineering,,,Javaz Rolle
university of north carolina at greensboro,1,university of north carolina at greensboro,,,Amitabha Dey
department of chemical engineering  university of california-santa barbara,1,department of chemical engineering  university of california-santa barbara,,,Matthew Helgeson
uga,1,uga,,,Arunachalam Ramanathan
visvesvaraya national institute of technology nagpur,1,Visvesvaraya National Institute of Technology Nagpur,21.1260842,79.0497523,Diwakar Shende; Kailas L. Wasewar
gharda institute of technology lavel,1,gharda institute of technology lavel,,,Shyam P. Tekade
ionomr innovations inc,1,ionomr innovations inc,,,Marta Moreno-González; Benjamin Britton
xprize,1,xprize,,,Lauren F. Greenlee
shell technology center,1,Shell Technology Center,29.7236777,-95.6397497,Rahul Gandhi
novelis,1,Novelis,44.2504745,-76.5089101,Reginald Germanier
etech ethanol engineering and technology,1,etech ethanol engineering and technology,,,Paulo S. Barci
robinson research institute,1,robinson research institute,,,Bavinesh Maisuria; Sigit Prabowo; James T. Hinkley; Chris Bumby
university of wollongong,1,University of Wollongong,-34.4050554,150.8783465,Raymond Longbottom; Brian Monaghan
callaghan innovation,1,Callaghan Innovation,-36.8504492,174.7832208,Diego Del Puerto
ansto,1,ANSTO,-34.0499891,150.9839291,Mark Reid
eco carbon,1,eco carbon,,,Hippolyte Grappe
institute of sustainability for chemicals  energy and environment,1,institute of sustainability for chemicals  energy and environment,,,Lili Zhang
singapore university of technology and design,1,singapore university of technology and design,,,Mei Chee Tan
reaction engineering international,1,reaction engineering international,,,Zhonghua Zhan; Xiaolong Li; Marc Cremer; Andrew Chiodo
national energy technology laboratory netl support contractor,1,national energy technology laboratory netl support contractor,,,Daejin Kim; Alexander J. Shumski
colorado school of mines - cbe,1,colorado school of mines - cbe,,,Kevin Cash
"bit mesra, ranchi - 835215",1,"BIT Mesra, Ranchi - 835215",23.4175695,85.4394094,Dr. Aniruddha Deb
iit guwahati,1,iit guwahati,,,Dr. Partho S.G. Pattader
maynooth university,1,Maynooth University,53.3846374,-6.6030523,Rupa Kasturi Palanisamy; Yiran Luo; Carmel Breslin; Eithne Dempsey
u s  doe agile biofoundry,1,u s  doe agile biofoundry,,,Bruno Klein
edf randd,1,EDF R&D,18.5015934,-69.9266509,Sibo Cheng
sinopec,1,SINOPEC,-0.3476216,-77.0107652,Xiaoqiao Zhang
mezzo technologies,1,mezzo technologies,,,Paul Rodriguez; Kevin Kelly
university of natural resources and life sciences,1,university of natural resources and life sciences,,,Tobias Pröll
bcsir-central scientific instruments organisation,1,bcsir-central scientific instruments organisation,,,Amol Bhondekar
bcsir-central scientific instruments organisation  sector 30-c  160030  india,1,bcsir-central scientific instruments organisation  sector 30-c  160030  india,,,Sudeshna Bagchi
general motors corporation,1,general motors corporation,,,Jingxin Zhang; Nagappan Ramaswamy; Swami Kumaraguru
georgia tech university,1,georgia tech university,,,Xiaoxuan Yang
plug power inc,1,plug power inc,,,Fan Yang; Qiang Sun; Connor Buek; Irene Mahoney; Cortney Mittelsteadt
ucr,1,ucr,,,Xiaoyang Zhao
alterra,1,Alterra,20.573732,-101.2167056,Sheldon Cotts
center for plastics innovation  university of delaware,1,center for plastics innovation  university of delaware,,,Pavel Kots; Zachary Hinton
universidade federal do rio grande do sul,1,Universidade Federal do Rio Grande do Sul,-30.033315,-51.219944,Raquel S. Mauler
u s  doe ames laboratory,1,u s  doe ames laboratory,,,Aaron Sadow
asu,1,asu,,,Jared Nettles
csir - central salt and marine chemicals research institute,1,csir - central salt and marine chemicals research institute,,,Parul Sahu
university of ribeirão preto,1,university of ribeirão preto,,,Gianpaolo Barci; Murilo Innocentini
noaa pmel,1,noaa pmel,,,Cheryl Reuben
phosphorus wastewater treatment project,1,phosphorus wastewater treatment project,,,Ria Patel; Morwan Osman; Arturo Coronel; Milena Zeru; Sebastian Oakes
the university of north carolina at charlotte,1,the university of north carolina at charlotte,,,Jeanette Jarvis
universidad nacional de ingeniería,1,universidad nacional de ingeniería,,,Gustavo Perez; Josue Loro; Max Dueñas; Odell Liñan; Osvaldo Carrion
novo nordisk,1,novo nordisk,,,Ethan Eschbach
johns hopkins applied physics laboratory,1,johns hopkins applied physics laboratory,,,Eddie Gienger
california baptist university,1,california baptist university,,,Priscilla Lee
drury university,1,drury university,,,Briella Riley
rose-hulman institute of technology,1,rose-hulman institute of technology,,,Andrew Sander; Gregory Neumann
espe,1,espe,,,Karla Vizuete; Alexis Debut
university of california technical institute,1,university of california technical institute,,,Melanie Rodriguez
plug power,1,plug power,,,Qingying Jia
george w  woodruff school of mechanical engineering  georgia institute of technology,1,george w  woodruff school of mechanical engineering  georgia institute of technology,,,Madeline Morrell; Erik Barbosa
universite de pau et des pays de l adour  latep,1,universite de pau et des pays de l adour  latep,,,Jean-Michel Reneaume
universite de pau et des pays de l adour  e2s uppa  latep,1,universite de pau et des pays de l adour  e2s uppa  latep,,,Alix Untrau; Frédéric Marias; Sylvain Serra; Sabine Sochard
central south university,1,central south university,,,Ge Li
houston methodist,1,houston methodist,,,Mailin Li; Jenny Chang
university of maryland-baltimore county,1,university of maryland-baltimore county,,,Govind Rao
university of colorado anschutz medical campus,1,university of colorado anschutz medical campus,,,Peter Dempsey
rapid city christian school,1,rapid city christian school,,,Isabel Grinager
seven lakes high school,1,seven lakes high school,,,Arushi Thatola
the university of texas at san antonio,1,the university of texas at san antonio,,,Pearl Martisek; Gabriela Romero Uribe
nc state,1,nc state,,,Riley Basinger; Luke Abbott
university of pittsburgh school of medicine,1,university of pittsburgh school of medicine,,,Stephen C. Balmert
icahn school of medicine at mount sinai,1,icahn school of medicine at mount sinai,,,Deborah Marshall; Woojin Han
east carolina university,1,east carolina university,,,Johanna Hannan
barnard college,1,barnard college,,,Megan Jen
texas tech university health sciences center,1,texas tech university health sciences center,,,Sharilyn Almodovar
memorial sloan kettering cancer center,1,memorial sloan kettering cancer center,,,Michael R. McDevitt; Ekaterina Revskaya
uniformed services university of the health sciences,1,uniformed services university of the health sciences,,,Robert Volpe; Andres Londono-Barbaran; Michael Daly; John Dumler
uconn health,1,uconn health,,,Juliet González; Patricia Hare; Wendy W.K. Mok
dr vishwanath karad mit world peace university,1,dr vishwanath karad mit world peace university,,,Ruchi Mathad; Vivek Chakraborty; Mehwish Ali
center for synthetic biology,1,center for synthetic biology,,,Margaret Guilarte-Silva
basque center for applied mathematics,1,basque center for applied mathematics,,,Hector Garcia Martin
south asian university,1,south asian university,,,Akanksha Jain; Eshaan Agarwal; Gobinath Rajagopalan
ge aerospace,1,GE Aerospace,42.9035512,-85.5459779,Seung-Hyuck (John) Hong
university of southern maine,1,University of Southern Maine,43.6832708,-70.4496829,Scott Eaton
mit department of mechanical engineering,1,mit department of mechanical engineering,,,Santosh Shanbhogue
mit energy initiative,1,mit energy initiative,,,Christopher Douglas
city university of hong kong,1,city university of hong kong,,,Duu-Jong Lee
dlr,1,DLR,33.80123545,-117.88532445,Hasan Mashni; Benedict T. Enderle; Uwe Bauder; Georg Eckel
howard hughes medical institute,1,howard hughes medical institute,,,Yukiko Yamashita
nemours alfred i  dupont hospital for children,1,nemours alfred i  dupont hospital for children,,,Jenna W. Briddell
harris lab at purdue university,1,harris lab at purdue university,,,Jad Khansa
the university of texas aandm,1,the university of texas aandm,,,Jordan Morrow; Crysthal Alvarez; Carla Berrospe-Rodriguez; Guillermo Aguilar
oregon health and science university,1,oregon health and science university,,,Alexander Melrose; Helena Ventosa-Capell; Jiaqing Pang; Joseph E. Aslan
rollins college,1,rollins college,,,Michael Webb
ccny grove school of engineering,1,ccny grove school of engineering,,,Sistine Angela Padon
university of kentucky accelerator laboratory,1,university of kentucky accelerator laboratory,,,Erin E Peters
the webb schools,1,the webb schools,,,Ruotong Gao
harvey mudd college,1,harvey mudd college,,,Ananya Venkatachalam; Bilin Zhuang
chemical and biomolecular engineering  university of delaware,1,chemical and biomolecular engineering  university of delaware,,,Charlotte Gottilla
polymat and department of applied chemistry  university of the basque country upv ehu,1,polymat and department of applied chemistry  university of the basque country upv ehu,,,Elena Romero-Ben; Ana Beloqui; Marcelo Calderón
pct ebeam and integration  llc,1,pct ebeam and integration  llc,,,Dr. Sage M. Schissel
laboratory for laser energetics,1,laboratory for laser energetics,,,Kenneth L. Marshall; Abigail Bonino; Prathiksha Mangalasubaskaran
cooper union for the advancement of science and art,1,cooper union for the advancement of science and art,,,Rachel Lee
lelantos inc,1,lelantos inc,,,Jose Bahamonde; Stylianos Siontas; Sean McSherry
rice,1,rice,,,Sam Nance; Omran Taqi
universidad de ingeniería y tecnología,1,universidad de ingeniería y tecnología,,,Piero Enrique Varela García
universidad nacional mayor de san marcos,1,universidad nacional mayor de san marcos,,,Claudia N. Sierra Huallpayunca
universidad nacional de ingenieria,1,universidad nacional de ingenieria,,,Denis Cristian Alfonte Lupaca
the city college of new york cuny,1,the city college of new york cuny,,,George John
rajiv gandhi institute of petroleum technology,1,rajiv gandhi institute of petroleum technology,,,Aditya Kashyap
johns hopkins bloomberg school of public health,1,johns hopkins bloomberg school of public health,,,Meihan Wei; Vito Rebecca
king khalid university,1,king khalid university,,,Mohammed Almesfer; Mohd Danish; Mumtaj Shah
agency for science  technology and research,1,agency for science  technology and research,,,Iskandar Halim; Jie Chang
h quest vanguard  inc,1,h quest vanguard  inc,,,George Skoptsov
hiden isochema,1,hiden isochema,,,Darren Broom; Mark Roper; Mike Benham
brookhaven laboratory,1,brookhaven laboratory,,,Fernando Camino
florida agricultural and mechanical university,1,florida agricultural and mechanical university,,,Simeon Newman
aramco americas,1,aramco americas,,,Liz Haddad; John Yang; Patrick Wright
babol noshirvani university of technology,1,babol noshirvani university of technology,,,Saeed Khoshhal Salestan
federal university of agriculture,1,federal university of agriculture,,,Enock Dare
city of santa monica,1,city of santa monica,,,Alex Waite; Sunny Wang
pontifical catholic university of rio grande do sul,1,pontifical catholic university of rio grande do sul,,,Leonardo Barbosa Martins; Gerti Weber Brun; Allan Morcelli; Laura Rocca Ribeiro
vale,1,vale,,,Eduardo Francisco
ourobio,1,ourobio,,,Kobe Rogers
nrel,1,nrel,,,John Mangum; Kae Fink
polymat institute - university of the basque country upv ehu,1,polymat institute - university of the basque country upv ehu,,,Matias Picchio; Elena Romero-Ben; Ana Beloqui; Marcelo Calderón
butler university,1,butler university,,,Shea Bailey
andrews university,1,Andrews University,41.9696627,-86.3633155,Hyun Kwon; Elmer Ccopa Rivera
ypf,1,YPF,-33.2634577,-66.2293384,Carlos Rosell
warsaw university of technology,1,Warsaw University of Technology,52.2297165,21.0127888,Sabina Wilkanowicz
retired,1,retired,,,David Judbarovski
universidad de chile,1,universidad de chile,,,Felipe Díaz-Alvarado
interdisciplinary research center for membranes and water security  king fahd university of petroleum and minerals,1,interdisciplinary research center for membranes and water security  king fahd university of petroleum and minerals,,,Umer Zahid
universidade federal de minas gerais,1,universidade federal de minas gerais,,,Cássia R. Souza; Carolina N. da Silva; Sônia D. F. Rocha
padova university,1,padova university,,,Valentina Prigiobbe; Abdullah Abdulghany
osaka gas chemicals  co   ltd,1,osaka gas chemicals  co   ltd,,,Yasuyuki Yamane
indian institute of science education and research  bhopal,1,indian institute of science education and research  bhopal,,,Akshay Modi
indian   institute of science education and research  bhopal,1,indian   institute of science education and research  bhopal,,,Mahesh Manikantan Sandhya; Animesh Jana
institut des matériaux poreux de paris  espci paris  ecole normale supérieure  cnrs  psl university  75005,1,institut des matériaux poreux de paris  espci paris  ecole normale supérieure  cnrs  psl university  75005,,,Christian Serre
laboratório associado para a sustentabilidade e tecnologia em regiões de montanha   instituto politécnico de bragança  campus de santa apolónia  5300-253,1,laboratório associado para a sustentabilidade e tecnologia em regiões de montanha   instituto politécnico de bragança  campus de santa apolónia  5300-253,,,Adriano Henrique
abu dhabi ports,1,abu dhabi ports,,,Yasser Fowad AlWahedi
innovation center - orlando  siemens energy inc,1,innovation center - orlando  siemens energy inc,,,Susanne Jamison; Dominick Calabria; David Meek; Jan Marsh; Clifford Hatcher
innovation center - abu dhabi  siemens energy llc,1,innovation center - abu dhabi  siemens energy llc,,,Ali A. Alnajjar; Thomas Soulas
national institute for communicable diseases,1,national institute for communicable diseases,,,Sandrama Nadan
university of the western cape,1,university of the western cape,,,Leslie Petrik
ukurhuleni water care company,1,ukurhuleni water care company,,,James Topkin
instituto de ciencias aplicadas y tecnología,1,instituto de ciencias aplicadas y tecnología,,,Gabriel Ascanio
facultad de química,1,facultad de química,,,David Posadas Navarro
university of east london,1,university of east london,,,Richard P. Matthews
power environmental energy research institute,1,power environmental energy research institute,,,Fei Meng; Yongchun Tang
universidade estadual do maranhao,1,universidade estadual do maranhao,,,Paulo Roberto C. F. Ribeiro Filho
