abstract_id,dups
698612,"{'georgia institute of technology': 4, 'emory university': 6}"
698575,"{'barnard college': 2, 'columbia university': 4}"
700137,"{'the cooper union': 6, 'east carolina university': 2, 'icahn school of medicine at mount sinai': 4}"
699995,{'university of florida': 14}
700218,"{'university of pittsburgh': 6, 'university of pittsburgh school of medicine': 2}"
699297,{'bucknell university': 2}
699079,{'bucknell university': 4}
698864,{'miami university': 6}
699160,{'university of kentucky': 2}
698869,{'miami university': 6}
699186,{'bucknell university': 4}
698899,"{'university of california  berkeley': 4, 'university of california berkeley': 2}"
697984,"{'louisiana state university': 2, 'university of mississippi': 8, 'university of maryland  baltimore county': 2}"
700583,"{'nc state': 4, 'north carolina state university': 4}"
698776,{'georgia institute of technology': 2}
700015,{'princeton university': 2}
698863,{'massachusetts institute of technology': 6}
700432,{'arizona state university': 8}
700433,{'the cooper union for the advancement of science and art': 4}
700369,{'the ohio state university': 10}
699357,{'vanderbilt university': 6}
700021,{'worcester polytechnic institute': 6}
700185,{'the university of texas at san antonio': 4}
700470,"{'the university of rhode island': 2, 'university of kentucky': 10}"
700547,{'carnegie mellon university': 2}
700467,"{'university of kentucky': 10, 'university of iowa': 2}"
700482,{'virginia commonwealth university': 4}
700375,"{'south dakota school of mines and technology': 10, 'seven lakes high school': 2, 'rapid city christian school': 2}"
700493,{'university of connecticut': 4}
700235,{'university of kansas': 2}
697933,{'university of kansas': 2}
698246,"{'johns hopkins university': 4, 'johns hopkins university school of medicine': 2}"
699989,{'bucknell university': 4}
700494,{'university of virginia': 6}
700168,"{'university of southern california': 4, 'ellison institute of technology': 8}"
700275,{'university of massachusetts amherst': 10}
700363,{'columbia university': 6}
699605,{'vanderbilt university': 8}
699711,"{'university of colorado': 2, 'university of colorado boulder': 4, 'university of colorado anschutz medical campus': 2}"
700114,"{'iowa state university': 6, 'iowa state universiy': 2}"
698974,{'johns hopkins university': 10}
698643,"{'university of texas at san antonio': 2, 'worcester polytechnic institute': 4}"
698054,{'university of notre dame': 16}
700317,{'university of florida': 14}
700377,"{'university of maryland  baltimore county': 20, 'iowa state university': 2}"
700268,"{'university of maryland  baltimore county': 6, 'university of maryland-baltimore county': 2}"
699488,{'georgia institute of technology': 6}
700234,{'texas tech university': 2}
699769,"{'texas aandm': 2, 'houston methodist': 4}"
699374,"{'nc state university': 2, 'north carolina state university': 4}"
698856,{'miami university': 6}
698243,{'johns hopkins university': 2}
700003,"{'mississippi state university': 2, 'the university of alabama': 2, 'university of alabama': 2}"
700288,{'oregon state university': 6}
699313,"{'ccny grove school of engineering': 2, 'kth royal institute of technology': 4}"
700152,"{'rollins college': 2, 'university of florida': 4}"
698669,"{'oregon state university': 2, 'oregon health and science university': 8}"
700301,"{'the university of tulsa': 2, 'the university of texas aandm': 8}"
699538,{'trine university': 2}
699767,{'lehigh university': 4}
699582,{'university of kansas': 8}
699082,{'new jersey institute of technology': 8}
698837,"{'georgia institute of technology': 10, 'uc irvine': 4}"
700095,{'northeastern university': 10}
700171,{'university of kentucky': 6}
698831,"{'miami university': 8, 'wake health': 4}"
700045,"{'university of notre dame': 2, 'massachusetts institute of technology': 4}"
698794,"{'howard university': 2, 'georgia institute of technology': 4}"
698821,"{'miami university': 10, 'wake health': 4}"
697944,{'university of rhode island': 6}
698607,{'not found': 2}
698460,"{'university of california san diego': 10, 'case western reserve university': 2}"
699987,"{'university of missouri-columbia': 4, 'university of missouri - columbia': 2}"
699828,{'northeastern university': 8}
700566,{'dr  vishwanath karad mit world peace university': 10}
698811,{'clemson university': 8}
700103,{'university of pittsburgh': 2}
700271,{'vanderbilt university': 6}
700287,{'north carolina state university': 8}
699127,{'university of virginia': 6}
700323,{'texas tech university': 8}
699557,"{'harris lab at purdue university': 2, 'purdue university': 4}"
699471,"{'new jersey institute of technology': 10, 'university of delaware': 2, 'johns hopkins university': 2, 'new york university': 2}"
699152,"{'university of colorado-boulder': 2, 'univeristy of colorado boulder': 2, 'university of colorado boulder': 2}"
700384,{'texas aandm university': 6}
700403,{'university of kansas': 10}
700193,{'vanderbilt university': 12}
700407,{'columbia university': 4}
699447,{'university of virginia': 6}
700417,{'university of kansas': 8}
700426,"{'polytechnic university of puerto rico': 2, 'university of notre dame': 2}"
700459,"{'johns hopkins university': 8, 'national institute of standards and technology': 2, 'university of maryland  baltimore county': 2}"
700311,{'princeton university': 6}
700341,"{'university massachusetts  amherst': 2, 'university of massachusetts  amherst': 2}"
698833,{'clemson university': 8}
700471,{'virginia commonwealth university': 8}
699638,"{'university of delaware': 6, 'nemours alfred i  dupont hospital for children': 2}"
700224,{'stony brook university': 6}
698779,{'west virginia university': 2}
698143,{'university of delaware': 6}
700420,{'polytechnic university of puerto rico': 2}
699579,{'georgia institute of technology': 6}
700232,{'arizona state university': 8}
699600,{'university of delaware': 10}
698809,"{'university of california  santa barbara': 2, 'massachusetts institute of technology': 2, 'howard hughes medical institute': 2}"
700055,{'university of california  los angeles': 6}
700333,{'university of delaware': 6}
698871,"{'howard university': 2, 'university of wisconsin madison': 4}"
699627,"{'center for synthetic biology': 2, 'northwestern university': 6, 'lawrence berkeley national laboratory': 2, 'joint bioenergy institute': 4, 'basque center for applied mathematics': 2}"
699837,"{'johns hopkins university': 6, 'johns hopkins bloomberg school of public health': 4}"
700458,"{'university of nebraska lincoln': 4, 'university of nebraska-lincoln': 6}"
699250,{'oregon state university': 4}
699843,{'texas aandm': 2}
698924,{'lehigh university': 2}
700106,{'iowa state university': 6}
700465,{'oregon state university': 2}
700585,{'oregon state university': 2}
698868,{'georgia institute of technology': 6}
700451,{'rajiv gandhi institute of petroleum technology': 2}
700305,"{'howard university': 2, 'university of colorado-boulder': 2, 'university of colorado boulder': 2}"
700097,{'university of kentucky': 2}
700109,"{'university of california  los angeles': 2, 'national fuel cell research center': 2, 'university of california  irvine': 6}"
698926,"{'columbia university': 2, 'university of south carolina': 8}"
699981,{'rowan university': 18}
700391,{'united states military academy': 24}
700272,"{'city college of new york': 2, 'the city college of new york': 4, 'the city college of new york cuny': 2}"
699980,{'virginia commonwealth university': 18}
700196,"{'university of california, san diego': 6, 'university of chicago': 2}"
699484,{'georgia institute of technology': 6}
699496,{'the city college of new york': 6}
698631,{'university of california  los angeles': 2}
699175,{'texas aandm university': 10}
699197,"{'georgia institute of technology': 4, 'georgia instiute of technology': 2}"
700236,{'columbia university': 8}
699802,"{'universidad nacional mayor de san marcos': 2, 'universidad nacional de ingenieria': 2, 'universidad de ingeniería y tecnología': 2}"
699857,"{'rice': 4, 'university of houston': 2, 'rice university': 4}"
699976,{'lafayette college': 2}
700158,"{'university of rochester': 2, 'university of pittsburgh': 4}"
699542,{'trine univerisity': 2}
699214,{'georgia institute of technology': 6}
700398,{'united states military academy': 24}
700541,{'university of california riverside': 6}
700419,"{'brown university': 18, 'lawrence livermore national laboratory': 2}"
700263,{'mississippi state university': 2}
699791,"{'columbia university': 2, 'university of michigan': 2, 'lelantos inc': 6}"
699836,"{'cooper union for the advancement of science and art': 2, 'university of michigan': 2}"
699913,{'nyu tandon school of engineering': 14}
699404,"{'university of rhode island': 6, 'case western reserve university': 4, 'cleveland state university': 4}"
699126,"{'university of virginia': 2, 'university of colorado boulder': 8, 'university of washington': 6}"
698757,{'the university of texas at austin': 10}
697930,{'virginia commonwealth university': 8}
699801,{'university of colorado boulder': 10}
700555,"{'university of colorado boulder': 4, 'university of colorado': 2}"
699819,{'princeton university': 2}
700564,{'university of massachusetts amherst': 6}
699990,{'texas tech university': 2}
700576,{'polytechnic university of puerto rico': 4}
700578,{'university of nebraska-lincoln': 12}
700364,{'university of massachusetts amherst': 4}
700371,{'lafayette college': 4}
700395,{'princeton university': 6}
700397,"{'university of rochester': 2, 'laboratory for laser energetics': 6}"
700365,{'lafayette college': 8}
700312,{'university of nebraska-lincoln': 6}
700231,{'university of massachusetts amherst': 6}
699701,{'lafayette college': 10}
699771,"{'university of arizona': 2, 'university of south carolina': 4}"
699798,{'university of colorado boulder': 2}
699799,{'north carolina state university': 8}
699993,{'texas tech university': 6}
700025,{'lafayette college': 4}
700060,{'university of delaware': 8}
699495,{'the university of alabama': 12}
699225,{'massachusetts institute of technology': 6}
699302,{'bucknell university': 4}
699364,{'university of alabama': 10}
699387,"{'famu-fsu college of engineering': 10, 'florida state university': 4}"
699070,"{'university of arizona': 2, 'university of south carolina': 4}"
699138,{'university of pennsylvania': 4}
698520,{'university of pennsylvania': 6}
698676,{'trinity university': 8}
700136,"{'mississippi state university': 6, 'pct ebeam and integration  llc': 2}"
698760,{'georgia institute of technology': 6}
697976,{'university of california san diego': 18}
698159,"{'the university of alabama': 2, 'polymat and department of applied chemistry  university of the basque country upv ehu': 6}"
698853,{'lehigh university': 2}
699859,{'university of kentucky': 8}
699365,{'university of colorado boulder': 6}
698170,{'rice university': 6}
699209,"{'lehigh university': 4, 'university of rhode island': 2}"
699306,{'bucknell university': 2}
700510,"{'university of mississippi': 10, 'clemson university': 2}"
700526,{'new mexico tech': 2}
700505,"{'chemical and biomolecular engineering  university of delaware': 2, 'university of delaware': 4}"
700469,"{'university of nebraska lincoln': 2, 'university of nebraska-lincoln': 4}"
700489,{'new mexico state university': 4}
699621,{'university of colorado boulder': 2}
699637,"{'procter and gamble company': 4, 'procter and gamble': 4}"
699659,{'nc state university': 8}
700052,"{'princeton university': 6, 'princeton': 2}"
700146,{'university of rochester': 12}
700563,{'the johns hopkins university': 6}
700361,"{'university of nebraska - lincoln': 2, 'university of nebraska-lincoln': 4}"
699770,{'louisiana state university': 6}
699338,{'virginia tech': 2}
699829,{'university of colorado boulder': 8}
699080,{'united states military academy': 8}
700007,{'texas tech university': 4}
700017,{'university of rochester': 4}
699372,{'massachusetts institute of technology': 8}
700200,{'hope college': 6}
700524,{'university of nebraska-lincoln': 10}
700297,{'university of pennsylvania': 6}
699855,"{'university of virginia': 2, 'university of michigan': 4}"
700048,{'university of rochester': 2}
700148,"{'rice university': 2, 'technion - israel institute of technology': 2, 'argonne national laboratory': 2}"
699281,"{'harvey mudd college': 4, 'california institute of technology': 6}"
700229,"{'the webb schools': 2, 'stanford university': 2}"
699307,{'bucknell university': 4}
699395,{'case western reserve university': 6}
699398,{'texas tech university': 8}
700274,{'lehigh university': 4}
699601,"{'university of kentucky': 8, 'university of dallas': 6, 'mississippi state university': 2, 'university of kentucky accelerator laboratory': 2}"
699832,{'university of virginia': 6}
699844,{'west virginia university': 10}
699911,{'rice university': 6}
700153,{'brown university': 6}
700188,{'the university of tulsa': 2}
700199,{'hope college': 6}
699402,{'university of new mexico': 2}
698742,"{'florida state university': 2, 'cleveland state university': 4}"
700460,"{'butler university': 2, 'university of kentucky': 4}"
699923,{'carnegie mellon university': 6}
699535,{'university of washington': 6}
700321,{'georgia institute of technology': 6}
699706,"{'iowa state university': 2, 'university of florida': 8}"
699887,{'university of connecticut': 8}
700226,"{'university of maryland  baltimore county': 2, '': 4}"
699350,{'carnegie mellon university': 4}
699090,"{'university of alabama': 2, 'polymat institute - university of the basque country upv ehu': 8}"
699031,{'lehigh university': 4}
698739,{'united states military academy': 10}
700413,"{'university of michigan': 8, 'university of colorado boulder': 6}"
698653,{'cleveland state university': 2}
699348,"{'university of california  los angeles': 2, 'nrel': 4}"
698645,{'georgia institute of technology': 6}
698859,"{'georgia institute of technology': 10, 'uc irvine': 4}"
698872,{'university of colorado boulder': 6}
698877,{'united states military academy': 6}
698007,"{'the university of alabama': 6, 'university of mississippi': 4}"
698879,{'university of california  san diego': 2}
698210,{'university of new hampshire': 6}
699075,{'florida state university': 2}
700233,"{'wittenberg university': 2, 'university of south alabama': 2, 'university of kentucky': 2}"
700453,{'columbia university': 4}
699671,{'lafayette college': 6}
699708,{'lafayette college': 6}
699718,{'lafayette college': 8}
699719,{'lafayette college': 8}
699895,{'the university of tulsa': 6}
700195,{'university of missouri': 6}
699272,{'bucknell university': 4}
699191,{'nc state university': 2}
698477,{'johns hopkins university': 8}
700538,{'university of kentucky': 8}
700473,{'case western reserve university': 2}
700322,{'university of kentucky': 8}
700151,{'university of arkansas': 8}
700342,{'new mexico state university': 8}
699121,{'west virginia university': 6}
699199,{'massachusetts institute of technology': 6}
698771,{'the university of texas at austin': 10}
699813,"{'university of colorado boulder': 10, 'cu boulder': 2}"
700404,{'university of kentucky': 2}
700414,"{'trine university': 2, 'university of notre dame': 4}"
700412,{'university of kentucky': 2}
699629,{'case western reserve university': 6}
700190,{'rowan university': 6}
698743,{'west virginia university': 10}
699441,"{'university of tennessee  knoxville': 2, 'argonne national laboratory': 2, 'northwestern university': 2}"
699273,{'west virginia university': 6}
699145,"{'columbia university': 2, 'oak ridge national laboratory': 6, 'tennessee technological university': 2}"
700402,"{'rowan university': 10, 'boehringer-ingelheim': 2}"
699531,"{'purdue university': 2, 'ourobio': 2}"
699826,{'university of colorado boulder': 6}
699262,"{'university of south florida': 2, 'university of south carolina': 8}"
700026,{'lafayette college': 8}
700037,"{'university of kansas': 6, 'department of chemical and petroleum engineering  university of kansas': 2}"
700056,{'tecnológico de monterrey': 2}
700330,{'king fahd university of petroleum and minerals': 6}
700530,"{'pontifical catholic university of rio grande do sul': 8, 'vale': 2}"
698911,{'the university of alabama': 8}
699674,"{'rowan university': 10, 'pfizer inc': 4}"
698354,{'the university of texas at austin': 16}
699681,{'texas tech university': 6}
699323,"{'university of alabama': 2, 'the university of alabama': 4}"
698874,{'university of florida': 6}
699803,{'university of colorado  boulder': 2}
689985,"{'national technical university of athens': 4, 'university of surrey': 4}"
688194,{'cornell university': 8}
687393,{'university of wisconsin-madison': 4}
690330,{'university of kansas': 2}
692858,{'washington state university': 12}
686346,{'indian institute of technology  delhi': 2}
687207,"{'iowa state university': 10, 'auburn university': 2}"
691628,{'worcester polytechnic institute': 6}
689606,{'technical university of denmark': 8}
691371,{'indian institute of technology madras': 6}
688812,{'rowan university': 18}
687945,{'west virginia university': 6}
686824,"{'tennessee technological university': 4, 'tennessee tech university': 2}"
687480,{'university of arkansas': 12}
683203,"{'california state polytechnic university  pomona': 4, 'city of santa monica': 8}"
684015,{'federal university of agriculture': 4}
687552,{'university of pittsburgh': 16}
687803,"{'texas tech university': 8, 'northwestern university': 4, 'argonne national laboratory': 12}"
690240,"{'rpi': 4, 'rensselaer polytechnic institute': 24}"
693283,"{'korea institute of energy and technology': 4, 'hanyang university': 4}"
693301,{'korea institute of energy technology': 8}
692796,"{'drexel university': 12, 'babol noshirvani university of technology': 4}"
691598,{'university at buffalo': 8}
691267,{'virginia tech': 24}
691184,{'aramco americas': 16}
690352,{'university of ottawa': 12}
690100,{'king abdullah university of science and technology': 4}
689776,{'korea advanced institute of science and technology': 8}
693676,{'university of north dakota': 4}
689598,"{'korea univ': 4, 'korea university': 4}"
686176,{'university of california san diego': 8}
687570,{'university of north dakota': 8}
687743,{'university of north dakota': 8}
691117,{'university of mississippi': 16}
687836,{'colorado school of mines': 16}
690659,"{'famu-fsu college of engineering': 4, 'florida agricultural and mechanical university': 4}"
690241,"{'the university of alabama': 16, 'university of alabama': 8}"
691888,{'the university of texas at austin': 20}
684407,{'university of virginia': 20}
690435,"{'university at buffalo': 8, 'university at buffalo  the state university of new york': 4}"
686292,{'national university of singapore': 16}
691222,{'massachusetts institute of technology': 24}
685361,{'university of waterloo': 8}
691341,"{'carnegie mellon university': 16, 'national energy technology laboratory': 12, 'netl': 4}"
692760,{'colorado school of mines': 16}
697458,"{'princeton university': 8, 'northwestern university': 12, 'lawrence berkeley national laboratory': 4, 'brookhaven laboratory': 4}"
698909,{'nanyang technological university': 4}
689385,"{'montana state university-bozeman': 4, 'montana state university': 4}"
683622,{'indian institute of technology kharagpur': 8}
683624,{'indian institute of technology  kharagpur': 8}
690207,{'university of arkansas': 12}
690536,{'hiden isochema': 12}
690806,{'university of alberta': 8}
691287,"{'texas tech university': 12, 'university of california los angeles': 4, 'carleton college': 4, 'northwestern university': 4, 'university at buffalo': 4}"
692177,{'university of alberta': 12}
692278,{'university of miami': 12}
685275,{'florida atlantic university': 16}
685301,{'florida atlantic university': 12}
689285,{'university of kansas': 12}
685135,{'korea institute of energy research': 52}
688067,"{'texas tech university': 8, 'argonne national laboratory': 12}"
683723,{'east china university of science and technology': 12}
692081,{'university of illinois urbana-champaign': 8}
691611,{'3m company': 24}
685646,"{'king khalid university': 12, 'department of chemical engineering  college of engineering  king khalid university  abha 61411  saudi arabia': 4}"
684363,{'east china university of science and technology': 12}
684949,{'university of missouri': 16}
694125,{'myongji university': 4}
689270,{'university of kansas': 12}
693336,"{'innovation center - abu dhabi  siemens energy llc': 8, 'innovation center - orlando  siemens energy inc': 20}"
692773,{'university of miami': 12}
687853,"{'khalifa university': 16, 'abu dhabi ports': 4, 'university of patras': 4}"
688559,"{'laboratório associado para a sustentabilidade e tecnologia em regiões de montanha   instituto politécnico de bragança  campus de santa apolónia  5300-253': 4, 'institut charles gerhardt montpellier  université de montpellier  cnrs  enscm 34293': 8, 'centro de investigação de montanha   instituto politécnico de bragança  campus de santa apolónia  5300-253': 12, 'lsre-lcm - faculty of engineering of university of porto': 4, 'institut des matériaux poreux de paris  espci paris  ecole normale supérieure  cnrs  psl university  75005': 4}"
692361,{'florida institute of technology': 8}
682320,"{'dow chemical': 4, 'the dow chemical company': 4}"
699249,{'university of ottawa': 8}
696157,"{'physical sciences inc': 22, 'university of massachusetts': 6, 'cascade designs inc': 2, '': 30}"
687578,{'university of pittsburgh': 16}
688572,{'west virginia university': 24}
690065,{'korea univ': 4}
690245,{'university of notre dame': 12}
693651,"{'university of california, los angeles': 8, 'columbia university': 4, 'ucla henry samueli school of engineering and applied science': 4}"
693762,{'northwestern university': 4}
693838,"{'indian   institute of science education and research  bhopal': 8, 'indian institute of science education and research  bhopal': 4}"
690310,{'amgen inc': 16}
683619,{'national taiwan university': 8}
683889,"{'university of florida': 12, 'university of alabama': 8, 'the university of alabama': 4}"
684361,"{'university of florida': 8, 'massachusetts institute of technology': 16}"
686013,{'university of kansas': 8}
686339,{'korea institute of energy research': 20}
701002,"{'georgia institute of technology': 16, '': 4}"
686595,{'pacific northwest national laboratory': 16}
686823,{'pusan national university': 12}
686885,"{'university of ulsan': 16, 'hanyang university': 4}"
686937,{'university of ulsan': 12}
686959,{'university of ulsan': 12}
687187,{'argonne national laboratory': 8}
687221,"{'vanderbilt university': 24, 'heriot-watt university': 12}"
687425,"{'university of ar': 12, 'univ of ar': 4, 'pfizer': 4}"
687785,"{'the university of alabama': 12, 'university of alabama': 4}"
687991,"{'university of puerto rico - mayaguez': 4, 'university of puerto rico at mayaguez': 4, 'university of puerto rico   mayaguez': 4}"
688082,{'university of kansas': 16}
688439,{'korea advanced institute of science and technology': 20}
688641,{'texas tech university': 12}
688752,"{'the university of alabama': 4, 'university of alabama': 4}"
689198,"{'georgia institution of technology': 4, 'georgia institute of technology': 4}"
689451,"{'korea university': 8, 'korea institute of science and technology': 4}"
689461,{'korea university': 12}
689475,{'korea university': 8}
689580,"{'korea univ': 4, 'korea university': 4}"
689954,{'vanderbilt university': 16}
689969,{'worcester polytechnic institute': 16}
690810,{'indian institute of technology bombay': 8}
690920,"{'university at buffalo': 8, 'university at buffalo  the state university of new york': 4}"
691183,"{'the university of alabama': 12, 'university of alabama': 4}"
691219,"{'the university of alabama': 4, 'university of alabama': 4}"
691820,"{'university at buffalo  the state university of new york': 12, 'university at buffalo': 4}"
692196,"{'the university of alabama': 4, 'university of alabama': 8}"
692822,"{'osaka gas chemicals  co   ltd': 4, 'shinshu university': 4}"
693089,"{'georgia institute of technology': 20, 'emory university': 4, 'oak ridge national laboratory': 4}"
693124,"{'university at buffalo  the state university of new york': 12, 'university at buffalo': 4, 'national energy technology laboratory': 4}"
693216,"{'clarkson university': 12, 'padova university': 8}"
693321,"{'georgia institute of technology': 16, 'oak ridge national laboratory': 4}"
693469,"{'the university of alabama': 4, 'university of alabama': 4}"
693591,{'arizona state university': 12}
693626,"{'purdue university': 12, 'takeda development center americas  inc': 12, 'takeda pharmaceuticals international co': 4}"
693630,{'university of notre dame': 16}
694068,{'georgia institute of technology': 4}
682215,"{'universidade federal de minas gerais': 12, 'kth royal institute of technology': 8}"
682626,{'tennessee tech university': 4}
685293,{'khalifa university': 12}
688025,{'university of nevada  reno': 16}
692907,{'universidad nacional de colombia': 12}
689275,{'khalifa university': 20}
683807,{'universidad nacional de colombia': 12}
700877,"{'university at buffalo  the state university of new york': 4, 'university at buffalo': 4, 'university of buffalo': 4}"
692463,"{'king fahd university of petroleum and minerals': 4, 'interdisciplinary research center for membranes and water security  king fahd university of petroleum and minerals': 4}"
686306,{'korea advanced institute of science and technology': 20}
686683,{'gsk': 36}
686965,{'korea advanced institute of science and technology': 20}
687120,"{'friedrich-alexander-universität erlangen-nürnberg': 12, 'siemens': 4}"
689657,{'a star': 4}
689775,{'the ohio state university': 24}
690051,"{'friedrich-alexander-universität erlangen-nürnberg': 12, 'technical university of darmstadt': 8}"
692554,{'the ohio state university': 20}
682234,"{'universidad michoacana de san nicolás de hidalgo': 12, 'universidad de chile': 4, 'universidad michoacana de san nicolas de hidalgo': 4}"
683785,{'csu- long beasch and fresno city college': 4}
684505,{'csu- long beasch and fresno city college': 4}
684509,"{'csu- long beasch and fresno city college': 4, 'long beach city college': 4}"
685812,{'korea institute of energy research': 24}
685837,{'alexandria university': 4}
700284,{'delft university of technology': 12}
684704,{'iowa state university': 12}
687117,"{'friedrich-alexander-universität erlangen-nürnberg': 8, 'orion engineered carbons': 8, 'technical university of darmstadt': 4}"
687251,{'university of kansas': 4}
687757,{'iowa state university': 8}
688165,"{'department of art  faculty of science and new technologies  islamic azad university e-campus': 4, 'faculty of new sciences and technologies  university of tehran': 8}"
689288,"{'university of wisconsin-madison': 20, 'doe great lakes bioenergy research center': 12, 'department of civil and environmental engineering  university of wisconsin-madison': 4}"
689377,"{'ewha womens university': 4, 'ewha womans university': 4}"
689773,{'karlsruhe institute of technology': 16}
690615,{'lamar university': 16}
691658,"{'the pennsylvania state university': 4, 'penn state': 4}"
691781,"{'the university of tennessee': 4, 'eastman chemical co': 4, 'volkswagen group of america': 4}"
691840,"{'the pennsylvania state university': 4, 'penn state': 4}"
692574,"{'arizona state university': 16, 'school for engineering of matter  transport  and energy  arizona state university': 4, 'csiro': 4}"
692594,"{'univ fed ceara': 8, 'universidade estadual do maranhao': 4, 'ufc - universidade federal do ceara': 4, 'universidade federal do ceara': 4}"
693138,{'ohio university': 4}
693288,{'university of kansas': 4}
687474,{'georgia institute of technology': 8}
690224,{'north carolina state university': 28}
691866,"{'columbia university': 4, 'university of california, los angeles': 4}"
687017,{'university of alberta': 8}
691623,"{'qatar university': 16, 'kfupm': 4}"
688764,{'texas aandm university': 24}
689122,{'ulsan national institute of science and technology': 8}
689973,"{'indian institute of technology madras': 8, 'national university of singapore': 4}"
684843,"{'massachusetts institute of technology': 12, 'lawrence livermore national laboratory': 28}"
683937,"{'university of illinois at urbana-champaign': 2, 'national center for agricultural utilization research  usda-ars': 2, 'university of illinois urbana champaign': 4, 'university of wisconsin-madison': 2, 'doe center for advanced bioenergy and bioproducts innovation  university of illinois urbana-champaign': 2, 'university of illinois urbana-champaign': 4, '': 16}"
697806,{'école polytechnique fédérale de lausanne': 12}
701176,{'gwangju institute of science and technology': 20}
688423,{'tsinghua university': 12}
686260,{'university of south carolina': 4}
688646,"{'mork family department of chemical engineering and materials science  university of southern california': 4, 'university of southern california': 6, 'power environmental energy research institute': 4}"
690903,"{'indian institute of technology hyderabad': 4, 'advanced energy materials': 2}"
685895,{'international university': 4}
686527,{'pennsylvania state university': 2}
687220,"{'oklahoma state university': 8, 'brigham young university': 4}"
691046,"{'imperial college london': 14, 'university of oxford': 2, 'university of east london': 2}"
691081,{'university of california  irvine': 8}
691659,"{'national university of singapore': 8, 'nanyang technological university': 6}"
692000,"{'university of pittsburgh': 6, 'kansas state university': 2}"
693502,"{'university of california, san diego': 2, 'university of california san diego': 2}"
693250,{'massachusetts institute of technology': 2}
691947,{'texas aandm university': 12}
692568,"{'texas aandm': 2, 'texas aandm university': 2}"
690509,"{'bernal institute  university of limerick': 4, 'university of limerick': 2}"
691775,"{'facultad de química': 2, 'unam': 2, 'instituto de ciencias aplicadas y tecnología': 2}"
691900,"{'mainstream engineering corporation': 6, 'feed energy': 2}"
682130,"{'tennessee tech university': 2, 'tennessee technological university': 2}"
684089,"{'university of the witwatersrand  johannesburg': 2, 'university of the witwatersrand': 4, 'rutgers  the state university of nj': 2, 'university of kwazulu-natal': 2, 'national institute for communicable diseases': 2, 'university of the western cape': 2, 'ukurhuleni water care company': 2}"
692204,{'virginia tech': 2}
689424,"{'indian institute of technology bombay': 4, 'indian oil corporation ltd  randd centre': 2}"
692834,{'oregon state university': 4}
689544,"{'tu delft': 2, 'tu delft  the netherlands': 4}"
690332,"{'north carolina state university': 2, 'shanghaitech university': 2}"
691853,{'university of new hampshire': 2}
690945,{'auburn university': 6}
693260,{'texas aandm university': 4}
693410,{'princeton university': 2}
693681,{'university of connecticut': 8}
690647,{'école polytechnique fédérale de lausanne': 2}
683067,{'hovione farmaciência': 2}
683788,"{'new jersey institute of technology': 6, 'glaxosmithkline': 6}"
685003,{'georgia institute of technology': 12}
688535,{'prairie view aandm university': 6}
689960,"{'granutools': 6, 'university of liege': 2}"
681831,{'mdn': 2}
690905,"{'politecnico di torino': 8, 'institution los alamos national laboratory': 2, 'stanford university': 2}"
691596,"{'west virginia university': 8, 'parthian battery solutions': 6}"
689086,"{'purdue university': 8, 'valgotech llc': 6}"
684962,{'university of new mexico': 4}
692688,"{'lamar university university of louisville': 2, 'lamar university': 4, 'university of louisville': 2}"
690008,{'georgia institute of technology': 2}
693661,"{'the university of alabama': 2, 'university of alabama': 2}"
689727,{'ghent university': 8}
690017,{'institute of hydrodynamics of the cas': 8}
693530,{'the university of maine': 4}
690561,{'louisiana state university': 14}
686648,{'university of north dakota': 8}
690294,"{'the university of kansas': 6, 'university of kansas': 6}"
684767,{'alexandria university': 2}
681515,{'worley group': 2}
687899,"{'university of the witwatersrand': 2, 'rutgers  the state university of nj': 2, 'university of south africa': 2, 'univeristy of cape town': 2}"
689371,"{'lancaster university': 4, 'manchester metropolitan university': 2, 'accenture': 2}"
689683,{'kyoto university': 6}
691099,{'rutgers university': 4}
684302,{'university of washington': 10}
693844,{'prairie view aandm university': 2}
684978,"{'stanford university': 4, 'northwestern university': 2}"
691037,"{'eth zurich': 14, 'fraunhofer imte': 4, 'charles university': 6, 'eth': 2}"
692871,"{'columbia univeresity': 2, 'columbia university': 6, 'battelle': 6}"
692222,"{'arish university and egyptian russian university': 2, 'badr university in cairo': 2, 'university of alabama at birmingham': 2, 'genetic engineering and biotechnology research division  national research centre': 2, 'alexandria university and egyptian russian university': 2}"
687197,{'oak ridge national laboratory': 16}
690446,"{'netl support contractor': 2, 'oak ridge national laboratory': 6, 'carnegie mellon university': 2}"
688722,"{'ghent university': 12, 'laboratory for chemical technology  ghent university': 2, 'laboratory for chemical technology': 2}"
694968,"{'international maritime college oman': 2, 'osun state university': 2, 'international maritime college oman  curtin uni': 2}"
692293,{'virginia tech': 4}
685770,{'saudi aramco': 18}
692276,{'advanced cooling technologies  inc': 2}
691782,"{'ghent university': 8, 'avgi bv': 2}"
688276,{'lamar university': 4}
689558,{'national institute of advanced industrial science and technology': 10}
692559,{'korea institute of science and technology': 6}
691177,"{'the ohio state university': 8, 'massachusetts institute of technology and arizona': 4, 'ohio state university': 4}"
692119,"{'virginia tech': 8, 'aspen technology': 4}"
689193,"{'northwestern university': 4, 'argonne national laboratory': 8}"
688610,{'missouri university of science and technology': 4}
688723,{'university of maribor': 8}
684946,"{'university of minnesota': 16, 'university of minnesota   twin cities': 4}"
689741,{'university of sheffield': 20}
687927,{'west virginia university': 8}
